,SiteName,LocationName,GenericLocation,Session,Date,Day,OrdDay,Covers
9132,Avenue,Restaurant,Restaurant,Lunch,2019-11-17,Sunday,7_Sunday,53.0
9133,Avenue,Restaurant,Restaurant,Lunch,2019-11-18,Monday,1_Monday,47.0
9134,Avenue,Restaurant,Restaurant,Lunch,2019-11-19,Tuesday,2_Tuesday,69.0
9135,Avenue,Restaurant,Restaurant,Lunch,2019-11-20,Wednesday,3_Wednesday,0.0
9136,Avenue,Restaurant,Restaurant,Lunch,2019-11-21,Thursday,4_Thursday,27.0
9137,Avenue,Restaurant,Restaurant,Lunch,2019-11-22,Friday,5_Friday,20.0
9138,Avenue,Restaurant,Restaurant,Lunch,2019-11-23,Saturday,6_Saturday,102.0
9139,Avenue,Restaurant,Restaurant,Lunch,2019-11-24,Sunday,7_Sunday,42.0
9140,Avenue,Restaurant,Restaurant,Lunch,2019-11-25,Monday,1_Monday,25.0
9141,Avenue,Restaurant,Restaurant,Lunch,2019-11-26,Tuesday,2_Tuesday,69.0
9142,Avenue,Restaurant,Restaurant,Lunch,2019-11-27,Wednesday,3_Wednesday,97.0
9143,Avenue,Restaurant,Restaurant,Lunch,2019-11-28,Thursday,4_Thursday,68.0
9144,Avenue,Restaurant,Restaurant,Lunch,2019-11-29,Friday,5_Friday,81.0
9145,Avenue,Restaurant,Restaurant,Lunch,2019-11-30,Saturday,6_Saturday,141.0
9146,Avenue,Restaurant,Restaurant,Lunch,2019-12-01,Sunday,7_Sunday,96.0
9147,Avenue,Restaurant,Restaurant,Lunch,2019-12-02,Monday,1_Monday,31.0
9148,Avenue,Restaurant,Restaurant,Lunch,2019-12-03,Tuesday,2_Tuesday,82.0
9149,Avenue,Restaurant,Restaurant,Lunch,2019-12-04,Wednesday,3_Wednesday,56.0
9150,Avenue,Restaurant,Restaurant,Lunch,2019-12-05,Thursday,4_Thursday,56.0
9151,Avenue,Restaurant,Restaurant,Lunch,2019-12-06,Friday,5_Friday,0.0
9152,Avenue,Restaurant,Restaurant,Lunch,2019-12-07,Saturday,6_Saturday,131.0
9153,Avenue,Restaurant,Restaurant,Lunch,2019-12-08,Sunday,7_Sunday,108.0
9154,Avenue,Restaurant,Restaurant,Lunch,2019-12-09,Monday,1_Monday,73.0
9155,Avenue,Restaurant,Restaurant,Lunch,2019-12-10,Tuesday,2_Tuesday,88.0
9156,Avenue,Restaurant,Restaurant,Lunch,2020-10-01,Thursday,4_Thursday,20.0
9157,Avenue,Restaurant,Restaurant,Lunch,2020-10-02,Friday,5_Friday,11.0
9158,Avenue,Restaurant,Restaurant,Lunch,2020-10-03,Saturday,6_Saturday,83.0
9159,Avenue,Restaurant,Restaurant,Lunch,2020-10-04,Sunday,7_Sunday,49.0
9160,Avenue,Restaurant,Restaurant,Lunch,2020-10-05,Monday,1_Monday,0.0
9161,Avenue,Restaurant,Restaurant,Lunch,2020-10-06,Tuesday,2_Tuesday,20.0
9162,Avenue,Restaurant,Restaurant,Lunch,2020-10-07,Wednesday,3_Wednesday,14.0
9163,Avenue,Restaurant,Restaurant,Lunch,2020-10-08,Thursday,4_Thursday,11.0
9164,Avenue,Restaurant,Restaurant,Lunch,2020-10-09,Friday,5_Friday,16.0
9165,Avenue,Restaurant,Restaurant,Lunch,2020-10-10,Saturday,6_Saturday,85.0
9166,Avenue,Restaurant,Restaurant,Lunch,2020-10-11,Sunday,7_Sunday,77.0
9167,Avenue,Restaurant,Restaurant,Lunch,2020-10-12,Monday,1_Monday,0.0
9168,Avenue,Restaurant,Restaurant,Lunch,2020-10-13,Tuesday,2_Tuesday,16.0
9169,Avenue,Restaurant,Restaurant,Lunch,2020-10-14,Wednesday,3_Wednesday,25.0
9170,Avenue,Restaurant,Restaurant,Lunch,2020-10-15,Thursday,4_Thursday,19.0
9171,Avenue,Restaurant,Restaurant,Lunch,2020-10-16,Friday,5_Friday,5.0
9172,Avenue,Restaurant,Restaurant,Lunch,2020-10-17,Saturday,6_Saturday,43.0
9173,Avenue,Restaurant,Restaurant,Lunch,2020-10-18,Sunday,7_Sunday,34.0
9174,Avenue,Restaurant,Restaurant,Lunch,2020-10-19,Monday,1_Monday,0.0
9175,Avenue,Restaurant,Restaurant,Lunch,2020-10-20,Tuesday,2_Tuesday,2.0
9176,Avenue,Restaurant,Restaurant,Lunch,2020-10-21,Wednesday,3_Wednesday,0.0
9177,Avenue,Restaurant,Restaurant,Lunch,2020-10-22,Thursday,4_Thursday,16.0
9178,Avenue,Restaurant,Restaurant,Lunch,2020-10-23,Friday,5_Friday,4.0
9179,Avenue,Restaurant,Restaurant,Lunch,2020-10-24,Saturday,6_Saturday,22.0
9180,Avenue,Restaurant,Restaurant,Lunch,2020-10-25,Sunday,7_Sunday,37.0
9181,Avenue,Restaurant,Restaurant,Lunch,2020-10-26,Monday,1_Monday,0.0
9182,Avenue,Restaurant,Restaurant,Lunch,2020-10-27,Tuesday,2_Tuesday,13.0
9183,Avenue,Restaurant,Restaurant,Lunch,2020-10-28,Wednesday,3_Wednesday,11.0
9184,Avenue,Restaurant,Restaurant,Lunch,2020-10-29,Thursday,4_Thursday,9.0
9185,Avenue,Restaurant,Restaurant,Lunch,2020-10-30,Friday,5_Friday,9.0
9186,Avenue,Restaurant,Restaurant,Lunch,2020-10-31,Saturday,6_Saturday,32.0
9187,Avenue,Restaurant,Restaurant,Lunch,2020-11-01,Sunday,7_Sunday,25.0
9188,Avenue,Restaurant,Restaurant,Lunch,2020-11-02,Monday,1_Monday,0.0
9189,Avenue,Restaurant,Restaurant,Lunch,2020-11-03,Tuesday,2_Tuesday,0.0
9190,Avenue,Restaurant,Restaurant,Lunch,2020-11-04,Wednesday,3_Wednesday,6.0
9191,Avenue,Restaurant,Restaurant,Lunch,2020-11-05,Thursday,4_Thursday,0.0
9192,Avenue,Restaurant,Restaurant,Lunch,2020-11-06,Friday,5_Friday,0.0
9193,Avenue,Restaurant,Restaurant,Lunch,2020-11-09,Monday,1_Monday,0.0
9194,Avenue,Restaurant,Restaurant,Lunch,2020-11-10,Tuesday,2_Tuesday,0.0
9195,Avenue,Restaurant,Restaurant,Lunch,2020-11-11,Wednesday,3_Wednesday,0.0
9196,Avenue,Restaurant,Restaurant,Lunch,2020-11-12,Thursday,4_Thursday,0.0
9197,Avenue,Restaurant,Restaurant,Lunch,2020-11-13,Friday,5_Friday,0.0
9198,Avenue,Restaurant,Restaurant,Lunch,2020-11-14,Saturday,6_Saturday,0.0
9199,Avenue,Restaurant,Restaurant,Lunch,2020-11-15,Sunday,7_Sunday,0.0
9200,Avenue,Restaurant,Restaurant,Lunch,2020-11-16,Monday,1_Monday,0.0
9201,Avenue,Restaurant,Restaurant,Lunch,2020-11-17,Tuesday,2_Tuesday,0.0
9202,Avenue,Restaurant,Restaurant,Lunch,2020-11-18,Wednesday,3_Wednesday,0.0
9203,Avenue,Restaurant,Restaurant,Lunch,2020-11-19,Thursday,4_Thursday,0.0
9204,Avenue,Restaurant,Restaurant,Lunch,2020-11-20,Friday,5_Friday,0.0
9205,Avenue,Restaurant,Restaurant,Lunch,2020-11-21,Saturday,6_Saturday,0.0
9206,Avenue,Restaurant,Restaurant,Lunch,2020-11-22,Sunday,7_Sunday,0.0
9207,Avenue,Restaurant,Restaurant,Lunch,2020-11-23,Monday,1_Monday,0.0
9208,Avenue,Restaurant,Restaurant,Lunch,2020-11-24,Tuesday,2_Tuesday,0.0
9209,Avenue,Restaurant,Restaurant,Lunch,2020-11-25,Wednesday,3_Wednesday,0.0
9210,Avenue,Restaurant,Restaurant,Lunch,2020-11-26,Thursday,4_Thursday,0.0
9211,Avenue,Restaurant,Restaurant,Lunch,2020-11-27,Friday,5_Friday,0.0
9212,Avenue,Restaurant,Restaurant,Lunch,2020-11-28,Saturday,6_Saturday,0.0
9213,Avenue,Restaurant,Restaurant,Lunch,2020-11-30,Monday,1_Monday,0.0
9214,Avenue,Restaurant,Restaurant,Lunch,2020-12-01,Tuesday,2_Tuesday,0.0
9215,Avenue,Restaurant,Restaurant,Lunch,2020-12-02,Wednesday,3_Wednesday,0.0
9216,Avenue,Restaurant,Restaurant,Lunch,2020-12-03,Thursday,4_Thursday,11.0
9217,Avenue,Restaurant,Restaurant,Lunch,2020-12-04,Friday,5_Friday,10.0
9218,Avenue,Restaurant,Restaurant,Lunch,2020-12-05,Saturday,6_Saturday,61.0
9219,Avenue,Restaurant,Restaurant,Lunch,2020-12-06,Sunday,7_Sunday,51.0
9220,Avenue,Restaurant,Restaurant,Lunch,2020-12-07,Monday,1_Monday,0.0
9221,Avenue,Restaurant,Restaurant,Lunch,2020-12-08,Tuesday,2_Tuesday,21.0
9222,Avenue,Restaurant,Restaurant,Night,2019-11-01,Friday,5_Friday,0.0
9223,Avenue,Restaurant,Restaurant,Night,2019-11-02,Saturday,6_Saturday,0.0
9224,Avenue,Restaurant,Restaurant,Night,2019-11-03,Sunday,7_Sunday,0.0
9225,Avenue,Restaurant,Restaurant,Night,2019-11-04,Monday,1_Monday,0.0
9226,Avenue,Restaurant,Restaurant,Night,2019-11-05,Tuesday,2_Tuesday,0.0
9227,Avenue,Restaurant,Restaurant,Night,2019-11-06,Wednesday,3_Wednesday,0.0
9228,Avenue,Restaurant,Restaurant,Night,2019-11-07,Thursday,4_Thursday,0.0
9229,Avenue,Restaurant,Restaurant,Night,2019-11-08,Friday,5_Friday,0.0
9230,Avenue,Restaurant,Restaurant,Night,2019-11-09,Saturday,6_Saturday,0.0
9231,Avenue,Restaurant,Restaurant,Night,2019-11-10,Sunday,7_Sunday,0.0
9232,Avenue,Restaurant,Restaurant,Night,2019-11-11,Monday,1_Monday,0.0
9233,Avenue,Restaurant,Restaurant,Night,2019-11-12,Tuesday,2_Tuesday,0.0
9234,Avenue,Restaurant,Restaurant,Night,2019-11-13,Wednesday,3_Wednesday,0.0
9235,Avenue,Restaurant,Restaurant,Night,2019-11-14,Thursday,4_Thursday,0.0
9236,Avenue,Restaurant,Restaurant,Night,2019-11-15,Friday,5_Friday,0.0
9237,Avenue,Restaurant,Restaurant,Night,2019-11-16,Saturday,6_Saturday,0.0
9238,Avenue,Restaurant,Restaurant,Night,2019-11-17,Sunday,7_Sunday,0.0
9239,Avenue,Restaurant,Restaurant,Night,2019-11-18,Monday,1_Monday,0.0
9240,Avenue,Restaurant,Restaurant,Night,2019-11-19,Tuesday,2_Tuesday,0.0
9241,Avenue,Restaurant,Restaurant,Night,2019-11-20,Wednesday,3_Wednesday,0.0
9242,Avenue,Restaurant,Restaurant,Night,2019-11-21,Thursday,4_Thursday,0.0
9243,Avenue,Restaurant,Restaurant,Night,2019-11-22,Friday,5_Friday,0.0
9244,Avenue,Restaurant,Restaurant,Night,2019-11-23,Saturday,6_Saturday,0.0
9245,Avenue,Restaurant,Restaurant,Night,2019-11-24,Sunday,7_Sunday,0.0
9246,Avenue,Restaurant,Restaurant,Night,2019-11-25,Monday,1_Monday,0.0
9247,Avenue,Restaurant,Restaurant,Night,2019-11-26,Tuesday,2_Tuesday,0.0
9248,Avenue,Restaurant,Restaurant,Night,2019-11-27,Wednesday,3_Wednesday,0.0
9249,Avenue,Restaurant,Restaurant,Night,2019-11-28,Thursday,4_Thursday,0.0
9250,Avenue,Restaurant,Restaurant,Night,2019-11-29,Friday,5_Friday,0.0
9251,Avenue,Restaurant,Restaurant,Night,2019-11-30,Saturday,6_Saturday,0.0
9252,Avenue,Restaurant,Restaurant,Night,2019-12-01,Sunday,7_Sunday,0.0
9253,Avenue,Restaurant,Restaurant,Night,2019-12-02,Monday,1_Monday,0.0
9254,Avenue,Restaurant,Restaurant,Night,2019-12-03,Tuesday,2_Tuesday,0.0
9255,Avenue,Restaurant,Restaurant,Night,2019-12-04,Wednesday,3_Wednesday,0.0
9256,Avenue,Restaurant,Restaurant,Night,2019-12-05,Thursday,4_Thursday,0.0
9257,Avenue,Restaurant,Restaurant,Night,2019-12-06,Friday,5_Friday,0.0
9258,Avenue,Restaurant,Restaurant,Night,2019-12-07,Saturday,6_Saturday,0.0
9259,Avenue,Restaurant,Restaurant,Night,2019-12-08,Sunday,7_Sunday,0.0
9260,Avenue,Restaurant,Restaurant,Night,2019-12-09,Monday,1_Monday,0.0
9261,Avenue,Restaurant,Restaurant,Night,2019-12-10,Tuesday,2_Tuesday,0.0
9262,Avenue,Restaurant,Restaurant,Night,2020-10-01,Thursday,4_Thursday,0.0
9263,Avenue,Restaurant,Restaurant,Night,2020-10-02,Friday,5_Friday,0.0
9264,Avenue,Restaurant,Restaurant,Night,2020-10-03,Saturday,6_Saturday,0.0
9265,Avenue,Restaurant,Restaurant,Night,2020-10-04,Sunday,7_Sunday,0.0
9266,Avenue,Restaurant,Restaurant,Night,2020-10-05,Monday,1_Monday,0.0
9267,Avenue,Restaurant,Restaurant,Night,2020-10-06,Tuesday,2_Tuesday,0.0
9268,Avenue,Restaurant,Restaurant,Night,2020-10-07,Wednesday,3_Wednesday,0.0
9269,Avenue,Restaurant,Restaurant,Night,2020-10-08,Thursday,4_Thursday,0.0
9270,Avenue,Restaurant,Restaurant,Night,2020-10-09,Friday,5_Friday,0.0
9271,Avenue,Restaurant,Restaurant,Night,2020-10-10,Saturday,6_Saturday,0.0
9272,Avenue,Restaurant,Restaurant,Night,2020-10-11,Sunday,7_Sunday,0.0
9273,Avenue,Restaurant,Restaurant,Night,2020-10-12,Monday,1_Monday,0.0
9274,Avenue,Restaurant,Restaurant,Night,2020-10-13,Tuesday,2_Tuesday,0.0
9275,Avenue,Restaurant,Restaurant,Night,2020-10-14,Wednesday,3_Wednesday,0.0
9276,Avenue,Restaurant,Restaurant,Night,2020-10-15,Thursday,4_Thursday,0.0
9277,Avenue,Restaurant,Restaurant,Night,2020-10-16,Friday,5_Friday,0.0
9278,Avenue,Restaurant,Restaurant,Night,2020-10-17,Saturday,6_Saturday,0.0
9279,Avenue,Restaurant,Restaurant,Night,2020-10-18,Sunday,7_Sunday,0.0
9280,Avenue,Restaurant,Restaurant,Night,2020-10-19,Monday,1_Monday,0.0
9281,Avenue,Restaurant,Restaurant,Night,2020-10-20,Tuesday,2_Tuesday,0.0
9282,Avenue,Restaurant,Restaurant,Night,2020-10-21,Wednesday,3_Wednesday,0.0
9283,Avenue,Restaurant,Restaurant,Night,2020-10-22,Thursday,4_Thursday,0.0
9284,Avenue,Restaurant,Restaurant,Night,2020-10-23,Friday,5_Friday,0.0
9285,Avenue,Restaurant,Restaurant,Night,2020-10-24,Saturday,6_Saturday,0.0
9286,Avenue,Restaurant,Restaurant,Night,2020-10-25,Sunday,7_Sunday,0.0
9287,Avenue,Restaurant,Restaurant,Night,2020-10-26,Monday,1_Monday,0.0
9288,Avenue,Restaurant,Restaurant,Night,2020-10-27,Tuesday,2_Tuesday,0.0
9289,Avenue,Restaurant,Restaurant,Night,2020-10-28,Wednesday,3_Wednesday,0.0
9290,Avenue,Restaurant,Restaurant,Night,2020-10-29,Thursday,4_Thursday,0.0
9291,Avenue,Restaurant,Restaurant,Night,2020-10-30,Friday,5_Friday,0.0
9292,Avenue,Restaurant,Restaurant,Night,2020-10-31,Saturday,6_Saturday,0.0
9293,Avenue,Restaurant,Restaurant,Night,2020-11-01,Sunday,7_Sunday,0.0
9294,Avenue,Restaurant,Restaurant,Night,2020-11-02,Monday,1_Monday,0.0
9295,Avenue,Restaurant,Restaurant,Night,2020-11-03,Tuesday,2_Tuesday,0.0
9296,Avenue,Restaurant,Restaurant,Night,2020-11-04,Wednesday,3_Wednesday,0.0
9297,Avenue,Restaurant,Restaurant,Night,2020-11-05,Thursday,4_Thursday,0.0
9298,Avenue,Restaurant,Restaurant,Night,2020-11-06,Friday,5_Friday,0.0
9299,Avenue,Restaurant,Restaurant,Night,2020-11-09,Monday,1_Monday,0.0
9300,Avenue,Restaurant,Restaurant,Night,2020-11-10,Tuesday,2_Tuesday,0.0
9301,Avenue,Restaurant,Restaurant,Night,2020-11-11,Wednesday,3_Wednesday,0.0
9302,Avenue,Restaurant,Restaurant,Night,2020-11-12,Thursday,4_Thursday,0.0
9303,Avenue,Restaurant,Restaurant,Night,2020-11-13,Friday,5_Friday,0.0
9304,Avenue,Restaurant,Restaurant,Night,2020-11-14,Saturday,6_Saturday,0.0
9305,Avenue,Restaurant,Restaurant,Night,2020-11-15,Sunday,7_Sunday,0.0
9306,Avenue,Restaurant,Restaurant,Night,2020-11-16,Monday,1_Monday,0.0
9307,Avenue,Restaurant,Restaurant,Night,2020-11-17,Tuesday,2_Tuesday,0.0
9308,Avenue,Restaurant,Restaurant,Night,2020-11-18,Wednesday,3_Wednesday,0.0
9309,Avenue,Restaurant,Restaurant,Night,2020-11-19,Thursday,4_Thursday,0.0
9310,Avenue,Restaurant,Restaurant,Night,2020-11-20,Friday,5_Friday,0.0
9311,Avenue,Restaurant,Restaurant,Night,2020-11-21,Saturday,6_Saturday,0.0
9312,Avenue,Restaurant,Restaurant,Night,2020-11-22,Sunday,7_Sunday,0.0
9313,Avenue,Restaurant,Restaurant,Night,2020-11-23,Monday,1_Monday,0.0
9314,Avenue,Restaurant,Restaurant,Night,2020-11-24,Tuesday,2_Tuesday,0.0
9315,Avenue,Restaurant,Restaurant,Night,2020-11-25,Wednesday,3_Wednesday,0.0
9316,Avenue,Restaurant,Restaurant,Night,2020-11-26,Thursday,4_Thursday,0.0
9317,Avenue,Restaurant,Restaurant,Night,2020-11-27,Friday,5_Friday,0.0
9318,Avenue,Restaurant,Restaurant,Night,2020-11-28,Saturday,6_Saturday,0.0
9319,Avenue,Restaurant,Restaurant,Night,2020-11-30,Monday,1_Monday,0.0
9320,Avenue,Restaurant,Restaurant,Night,2020-12-01,Tuesday,2_Tuesday,0.0
9321,Avenue,Restaurant,Restaurant,Night,2020-12-02,Wednesday,3_Wednesday,0.0
9322,Avenue,Restaurant,Restaurant,Night,2020-12-03,Thursday,4_Thursday,0.0
9323,Avenue,Restaurant,Restaurant,Night,2020-12-04,Friday,5_Friday,0.0
9324,Avenue,Restaurant,Restaurant,Night,2020-12-05,Saturday,6_Saturday,0.0
9325,Avenue,Restaurant,Restaurant,Night,2020-12-06,Sunday,7_Sunday,0.0
9326,Avenue,Restaurant,Restaurant,Night,2020-12-07,Monday,1_Monday,0.0
9327,Avenue,Restaurant,Restaurant,Night,2020-12-08,Tuesday,2_Tuesday,0.0
9328,Bluebird Chelsea,Bar,Bar,Breakfast,2019-11-01,Friday,5_Friday,0.0
9329,Bluebird Chelsea,Bar,Bar,Breakfast,2019-11-02,Saturday,6_Saturday,0.0
9330,Bluebird Chelsea,Bar,Bar,Breakfast,2019-11-03,Sunday,7_Sunday,0.0
9331,Bluebird Chelsea,Bar,Bar,Breakfast,2019-11-04,Monday,1_Monday,0.0
9332,Bluebird Chelsea,Bar,Bar,Breakfast,2019-11-05,Tuesday,2_Tuesday,0.0
9333,Bluebird Chelsea,Bar,Bar,Breakfast,2019-11-06,Wednesday,3_Wednesday,0.0
9334,Bluebird Chelsea,Bar,Bar,Breakfast,2019-11-07,Thursday,4_Thursday,0.0
9335,Bluebird Chelsea,Bar,Bar,Breakfast,2019-11-08,Friday,5_Friday,0.0
9336,Bluebird Chelsea,Bar,Bar,Breakfast,2019-11-09,Saturday,6_Saturday,0.0
9337,Bluebird Chelsea,Bar,Bar,Breakfast,2019-11-10,Sunday,7_Sunday,0.0
9338,Bluebird Chelsea,Bar,Bar,Breakfast,2019-11-11,Monday,1_Monday,2.0
9339,Bluebird Chelsea,Bar,Bar,Breakfast,2019-11-12,Tuesday,2_Tuesday,0.0
9340,Bluebird Chelsea,Bar,Bar,Breakfast,2019-11-13,Wednesday,3_Wednesday,3.0
9341,Bluebird Chelsea,Bar,Bar,Breakfast,2019-11-14,Thursday,4_Thursday,0.0
9342,Bluebird Chelsea,Bar,Bar,Breakfast,2019-11-15,Friday,5_Friday,2.0
9343,Bluebird Chelsea,Bar,Bar,Breakfast,2019-11-16,Saturday,6_Saturday,2.0
9344,Bluebird Chelsea,Bar,Bar,Breakfast,2019-11-17,Sunday,7_Sunday,0.0
9345,Bluebird Chelsea,Bar,Bar,Breakfast,2019-11-18,Monday,1_Monday,1.0
9346,Bluebird Chelsea,Bar,Bar,Breakfast,2019-11-19,Tuesday,2_Tuesday,0.0
9347,Bluebird Chelsea,Bar,Bar,Breakfast,2019-11-20,Wednesday,3_Wednesday,3.0
9348,Bluebird Chelsea,Bar,Bar,Breakfast,2019-11-21,Thursday,4_Thursday,1.0
9349,Bluebird Chelsea,Bar,Bar,Breakfast,2019-11-22,Friday,5_Friday,2.0
9350,Bluebird Chelsea,Bar,Bar,Breakfast,2019-11-23,Saturday,6_Saturday,0.0
9351,Bluebird Chelsea,Bar,Bar,Breakfast,2019-11-24,Sunday,7_Sunday,2.0
9352,Bluebird Chelsea,Bar,Bar,Breakfast,2019-11-25,Monday,1_Monday,3.0
9353,Bluebird Chelsea,Bar,Bar,Breakfast,2019-11-26,Tuesday,2_Tuesday,0.0
9354,Bluebird Chelsea,Bar,Bar,Breakfast,2019-11-27,Wednesday,3_Wednesday,3.0
9355,Bluebird Chelsea,Bar,Bar,Breakfast,2019-11-28,Thursday,4_Thursday,2.0
9356,Bluebird Chelsea,Bar,Bar,Breakfast,2019-11-29,Friday,5_Friday,0.0
9357,Bluebird Chelsea,Bar,Bar,Breakfast,2019-11-30,Saturday,6_Saturday,1.0
9358,Bluebird Chelsea,Bar,Bar,Breakfast,2019-12-01,Sunday,7_Sunday,1.0
9359,Bluebird Chelsea,Bar,Bar,Breakfast,2019-12-02,Monday,1_Monday,1.0
9360,Bluebird Chelsea,Bar,Bar,Breakfast,2019-12-03,Tuesday,2_Tuesday,1.0
9361,Bluebird Chelsea,Bar,Bar,Breakfast,2019-12-04,Wednesday,3_Wednesday,6.0
9362,Bluebird Chelsea,Bar,Bar,Breakfast,2019-12-05,Thursday,4_Thursday,0.0
9363,Bluebird Chelsea,Bar,Bar,Breakfast,2019-12-06,Friday,5_Friday,3.0
9364,Bluebird Chelsea,Bar,Bar,Breakfast,2019-12-07,Saturday,6_Saturday,1.0
9365,Bluebird Chelsea,Bar,Bar,Breakfast,2019-12-08,Sunday,7_Sunday,0.0
9366,Bluebird Chelsea,Bar,Bar,Breakfast,2019-12-09,Monday,1_Monday,1.0
9367,Bluebird Chelsea,Bar,Bar,Breakfast,2019-12-10,Tuesday,2_Tuesday,7.0
9368,Bluebird Chelsea,Bar,Bar,Breakfast,2020-10-01,Thursday,4_Thursday,0.0
9369,Bluebird Chelsea,Bar,Bar,Breakfast,2020-10-02,Friday,5_Friday,1.0
9370,Bluebird Chelsea,Bar,Bar,Breakfast,2020-10-03,Saturday,6_Saturday,1.0
9371,Bluebird Chelsea,Bar,Bar,Breakfast,2020-10-04,Sunday,7_Sunday,0.0
9372,Bluebird Chelsea,Bar,Bar,Breakfast,2020-10-05,Monday,1_Monday,0.0
9373,Bluebird Chelsea,Bar,Bar,Breakfast,2020-10-06,Tuesday,2_Tuesday,2.0
9374,Bluebird Chelsea,Bar,Bar,Breakfast,2020-10-07,Wednesday,3_Wednesday,0.0
9375,Bluebird Chelsea,Bar,Bar,Breakfast,2020-10-08,Thursday,4_Thursday,0.0
9376,Bluebird Chelsea,Bar,Bar,Breakfast,2020-10-09,Friday,5_Friday,1.0
9377,Bluebird Chelsea,Bar,Bar,Breakfast,2020-10-10,Saturday,6_Saturday,0.0
9378,Bluebird Chelsea,Bar,Bar,Breakfast,2020-10-11,Sunday,7_Sunday,0.0
9379,Bluebird Chelsea,Bar,Bar,Breakfast,2020-10-12,Monday,1_Monday,0.0
9380,Bluebird Chelsea,Bar,Bar,Breakfast,2020-10-13,Tuesday,2_Tuesday,1.0
9381,Bluebird Chelsea,Bar,Bar,Breakfast,2020-10-14,Wednesday,3_Wednesday,4.0
9382,Bluebird Chelsea,Bar,Bar,Breakfast,2020-10-15,Thursday,4_Thursday,1.0
9383,Bluebird Chelsea,Bar,Bar,Breakfast,2020-10-16,Friday,5_Friday,1.0
9384,Bluebird Chelsea,Bar,Bar,Breakfast,2020-10-17,Saturday,6_Saturday,1.0
9385,Bluebird Chelsea,Bar,Bar,Breakfast,2020-10-18,Sunday,7_Sunday,0.0
9386,Bluebird Chelsea,Bar,Bar,Breakfast,2020-10-19,Monday,1_Monday,0.0
9387,Bluebird Chelsea,Bar,Bar,Breakfast,2020-10-20,Tuesday,2_Tuesday,0.0
9388,Bluebird Chelsea,Bar,Bar,Breakfast,2020-10-21,Wednesday,3_Wednesday,0.0
9389,Bluebird Chelsea,Bar,Bar,Breakfast,2020-10-22,Thursday,4_Thursday,0.0
9390,Bluebird Chelsea,Bar,Bar,Breakfast,2020-10-23,Friday,5_Friday,0.0
9391,Bluebird Chelsea,Bar,Bar,Breakfast,2020-10-24,Saturday,6_Saturday,1.0
9392,Bluebird Chelsea,Bar,Bar,Breakfast,2020-10-25,Sunday,7_Sunday,0.0
9393,Bluebird Chelsea,Bar,Bar,Breakfast,2020-10-26,Monday,1_Monday,0.0
9394,Bluebird Chelsea,Bar,Bar,Breakfast,2020-10-27,Tuesday,2_Tuesday,1.0
9395,Bluebird Chelsea,Bar,Bar,Breakfast,2020-10-28,Wednesday,3_Wednesday,0.0
9396,Bluebird Chelsea,Bar,Bar,Breakfast,2020-10-29,Thursday,4_Thursday,1.0
9397,Bluebird Chelsea,Bar,Bar,Breakfast,2020-10-30,Friday,5_Friday,0.0
9398,Bluebird Chelsea,Bar,Bar,Breakfast,2020-10-31,Saturday,6_Saturday,0.0
9399,Bluebird Chelsea,Bar,Bar,Breakfast,2020-11-01,Sunday,7_Sunday,0.0
9400,Bluebird Chelsea,Bar,Bar,Breakfast,2020-11-02,Monday,1_Monday,0.0
9401,Bluebird Chelsea,Bar,Bar,Breakfast,2020-11-03,Tuesday,2_Tuesday,0.0
9402,Bluebird Chelsea,Bar,Bar,Breakfast,2020-11-04,Wednesday,3_Wednesday,2.0
9403,Bluebird Chelsea,Bar,Bar,Breakfast,2020-11-05,Thursday,4_Thursday,0.0
9404,Bluebird Chelsea,Bar,Bar,Breakfast,2020-11-06,Friday,5_Friday,0.0
9405,Bluebird Chelsea,Bar,Bar,Breakfast,2020-11-09,Monday,1_Monday,0.0
9406,Bluebird Chelsea,Bar,Bar,Breakfast,2020-11-10,Tuesday,2_Tuesday,0.0
9407,Bluebird Chelsea,Bar,Bar,Breakfast,2020-11-11,Wednesday,3_Wednesday,0.0
9408,Bluebird Chelsea,Bar,Bar,Breakfast,2020-11-12,Thursday,4_Thursday,1.0
9409,Bluebird Chelsea,Bar,Bar,Breakfast,2020-11-13,Friday,5_Friday,0.0
9410,Bluebird Chelsea,Bar,Bar,Breakfast,2020-11-14,Saturday,6_Saturday,0.0
9411,Bluebird Chelsea,Bar,Bar,Breakfast,2020-11-15,Sunday,7_Sunday,0.0
9412,Bluebird Chelsea,Bar,Bar,Breakfast,2020-11-16,Monday,1_Monday,0.0
9413,Bluebird Chelsea,Bar,Bar,Breakfast,2020-11-17,Tuesday,2_Tuesday,0.0
9414,Bluebird Chelsea,Bar,Bar,Breakfast,2020-11-18,Wednesday,3_Wednesday,0.0
9415,Bluebird Chelsea,Bar,Bar,Breakfast,2020-11-19,Thursday,4_Thursday,0.0
9416,Bluebird Chelsea,Bar,Bar,Breakfast,2020-11-20,Friday,5_Friday,0.0
9417,Bluebird Chelsea,Bar,Bar,Breakfast,2020-11-21,Saturday,6_Saturday,0.0
9418,Bluebird Chelsea,Bar,Bar,Breakfast,2020-11-22,Sunday,7_Sunday,0.0
9419,Bluebird Chelsea,Bar,Bar,Breakfast,2020-11-23,Monday,1_Monday,0.0
9420,Bluebird Chelsea,Bar,Bar,Breakfast,2020-11-24,Tuesday,2_Tuesday,0.0
