,Restaurant,Week,Day,This Week,Last Week,Last Year,vs. LW,vs. LW %,vs. LY,vs. LY %
854,Plateau,Next Week,Friday,0.0,4.0,2.0,-4.0,-1.0,-2.0,-1.0
856,Plateau,Next Week,Saturday,15.0,11.0,0.0,4.0,0.36363636363636365,15.0,15.0
857,Plateau,Next Week,Sunday,8.0,5.0,0.0,3.0,0.6,8.0,8.0
207,Plateau,Next Week,Full Week,43.0,32.0,40.0,11.0,0.34375,3.0,0.075
874,Plateau,Two Weeks,Monday,0.0,0.0,3.0,0.0,1.0,-3.0,-1.0
877,Plateau,Two Weeks,Tuesday,2.0,2.0,0.0,0.0,0.5,2.0,2.0
878,Plateau,Two Weeks,Wednesday,0.0,-4.0,0.0,4.0,-1.0,0.0,1.0
1392,Plateau,Two Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1391,Plateau,Two Weeks,Friday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
875,Plateau,Two Weeks,Saturday,0.0,6.0,-5.0,-6.0,-1.0,5.0,-1.0
876,Plateau,Two Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
212,Plateau,Two Weeks,Full Week,2.0,6.0,-2.0,-4.0,-0.6666666666666666,4.0,-2.0
870,Plateau,Three Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1390,Plateau,Three Weeks,Tuesday,0.0,3.0,4.0,-3.0,-1.0,-4.0,-1.0
873,Plateau,Three Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
872,Plateau,Three Weeks,Thursday,2.0,0.0,0.0,2.0,2.0,2.0,2.0
1985,Plateau,Three Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
871,Plateau,Three Weeks,Saturday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
1389,Plateau,Three Weeks,Sunday,0.0,4.0,0.0,-4.0,-1.0,0.0,1.0
211,Plateau,Three Weeks,Full Week,2.0,9.0,4.0,-7.0,-0.7777777777777778,-2.0,-0.5
1386,Plateau,Four Weeks,Monday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
1977,Plateau,Four Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1978,Plateau,Four Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1387,Plateau,Four Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
852,Plateau,Four Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
853,Plateau,Four Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
206,Plateau,Four Weeks,Full Week,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
1974,Plateau,Five Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1976,Plateau,Five Weeks,Tuesday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
1975,Plateau,Five Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1385,Plateau,Five Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
851,Plateau,Five Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
205,Plateau,Five Weeks,Full Week,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
1981,Plateau,Six Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1983,Plateau,Six Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1984,Plateau,Six Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1982,Plateau,Six Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1980,Plateau,Six Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
863,Plateau,Six Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
209,Plateau,Six Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1979,Plateau,Seven Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
861,Plateau,Seven Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1388,Plateau,Seven Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
862,Plateau,Seven Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
208,Plateau,Seven Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1972,Plateau,Eight Weeks,Monday,0.0,0.0,4.0,0.0,1.0,-4.0,-1.0
1973,Plateau,Eight Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1384,Plateau,Eight Weeks,Friday,0.0,0.0,4.0,0.0,1.0,-4.0,-1.0
204,Plateau,Eight Weeks,Full Week,0.0,0.0,8.0,0.0,1.0,-8.0,-1.0
900,Pont de la Tour,This Week,Tuesday,-2.0,0.0,21.0,-2.0,-2.0,-23.0,-1.0952380952380953
901,Pont de la Tour,This Week,Wednesday,-4.0,0.0,4.0,-4.0,-4.0,-8.0,-2.0
899,Pont de la Tour,This Week,Thursday,1.0,17.0,13.0,-16.0,-0.9411764705882353,-12.0,-0.9230769230769231
896,Pont de la Tour,This Week,Friday,16.0,11.0,22.0,5.0,0.45454545454545453,-6.0,-0.2727272727272727
897,Pont de la Tour,This Week,Saturday,9.0,7.0,2.0,2.0,0.2857142857142857,7.0,3.5
898,Pont de la Tour,This Week,Sunday,7.0,10.0,-2.0,-3.0,-0.3,9.0,-4.5
219,Pont de la Tour,This Week,Full Week,27.0,45.0,60.0,-18.0,-0.4,-33.0,-0.55
888,Pont de la Tour,Next Week,Monday,0.0,0.0,1.0,0.0,1.0,-1.0,-1.0
892,Pont de la Tour,Next Week,Tuesday,3.0,8.0,17.0,-5.0,-0.625,-14.0,-0.8235294117647058
893,Pont de la Tour,Next Week,Wednesday,11.0,17.0,16.0,-6.0,-0.35294117647058826,-5.0,-0.3125
891,Pont de la Tour,Next Week,Thursday,6.0,10.0,-14.0,-4.0,-0.4,20.0,-1.4285714285714286
887,Pont de la Tour,Next Week,Friday,8.0,7.0,4.0,1.0,0.14285714285714285,4.0,1.0
889,Pont de la Tour,Next Week,Saturday,4.0,9.0,2.0,-5.0,-0.5555555555555556,2.0,1.0
890,Pont de la Tour,Next Week,Sunday,2.0,2.0,4.0,0.0,0.5,-2.0,-0.5
216,Pont de la Tour,Next Week,Full Week,34.0,53.0,30.0,-19.0,-0.3584905660377358,4.0,0.13333333333333333
1400,Pont de la Tour,Two Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
910,Pont de la Tour,Two Weeks,Tuesday,4.0,6.0,7.0,-2.0,-0.3333333333333333,-3.0,-0.42857142857142855
911,Pont de la Tour,Two Weeks,Wednesday,5.0,0.0,0.0,5.0,5.0,5.0,5.0
909,Pont de la Tour,Two Weeks,Thursday,0.0,-3.0,0.0,3.0,-1.0,0.0,1.0
906,Pont de la Tour,Two Weeks,Friday,13.0,4.0,0.0,9.0,2.25,13.0,13.0
907,Pont de la Tour,Two Weeks,Saturday,0.0,-4.0,0.0,4.0,-1.0,0.0,1.0
908,Pont de la Tour,Two Weeks,Sunday,-5.0,3.0,2.0,-8.0,-2.6666666666666665,-7.0,-3.5
221,Pont de la Tour,Two Weeks,Full Week,17.0,6.0,9.0,11.0,1.8333333333333333,8.0,0.8888888888888888
2003,Pont de la Tour,Three Weeks,Monday,0.0,0.0,5.0,0.0,1.0,-5.0,-1.0
904,Pont de la Tour,Three Weeks,Tuesday,5.0,11.0,8.0,-6.0,-0.5454545454545454,-3.0,-0.375
905,Pont de la Tour,Three Weeks,Wednesday,0.0,6.0,0.0,-6.0,-1.0,0.0,1.0
903,Pont de la Tour,Three Weeks,Thursday,2.0,12.0,0.0,-10.0,-0.8333333333333334,2.0,2.0
1398,Pont de la Tour,Three Weeks,Friday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
902,Pont de la Tour,Three Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1399,Pont de la Tour,Three Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
220,Pont de la Tour,Three Weeks,Full Week,7.0,31.0,13.0,-24.0,-0.7741935483870968,-6.0,-0.46153846153846156
1996,Pont de la Tour,Four Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
886,Pont de la Tour,Four Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1396,Pont de la Tour,Four Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1395,Pont de la Tour,Four Weeks,Thursday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
884,Pont de la Tour,Four Weeks,Friday,0.0,4.0,0.0,-4.0,-1.0,0.0,1.0
885,Pont de la Tour,Four Weeks,Saturday,2.0,4.0,0.0,-2.0,-0.5,2.0,2.0
215,Pont de la Tour,Four Weeks,Full Week,2.0,8.0,2.0,-6.0,-0.75,0.0,0.5
1992,Pont de la Tour,Five Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1394,Pont de la Tour,Five Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1995,Pont de la Tour,Five Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1994,Pont de la Tour,Five Weeks,Thursday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
883,Pont de la Tour,Five Weeks,Saturday,0.0,-6.0,0.0,6.0,-1.0,0.0,1.0
1993,Pont de la Tour,Five Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
214,Pont de la Tour,Five Weeks,Full Week,0.0,-6.0,2.0,6.0,-1.0,-2.0,-1.0
1998,Pont de la Tour,Six Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2001,Pont de la Tour,Six Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2002,Pont de la Tour,Six Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2000,Pont de la Tour,Six Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
895,Pont de la Tour,Six Weeks,Friday,2.0,0.0,0.0,2.0,2.0,2.0,2.0
1397,Pont de la Tour,Six Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1999,Pont de la Tour,Six Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
218,Pont de la Tour,Six Weeks,Full Week,2.0,0.0,0.0,2.0,2.0,2.0,2.0
1997,Pont de la Tour,Seven Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
894,Pont de la Tour,Seven Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
217,Pont de la Tour,Seven Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1990,Pont de la Tour,Eight Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1991,Pont de la Tour,Eight Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1393,Pont de la Tour,Eight Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1989,Pont de la Tour,Eight Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
213,Pont de la Tour,Eight Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1006,Quaglino’s Restaurant,This Week,Tuesday,12.0,0.0,9.0,12.0,12.0,3.0,0.3333333333333333
1007,Quaglino’s Restaurant,This Week,Wednesday,-1.0,13.0,5.0,-14.0,-1.0769230769230769,-6.0,-1.2
1005,Quaglino’s Restaurant,This Week,Thursday,2.0,4.0,24.0,-2.0,-0.5,-22.0,-0.9166666666666666
1002,Quaglino’s Restaurant,This Week,Friday,32.0,8.0,21.0,24.0,3.0,11.0,0.5238095238095238
1003,Quaglino’s Restaurant,This Week,Saturday,21.0,-20.0,-10.0,41.0,-2.05,31.0,-3.1
1004,Quaglino’s Restaurant,This Week,Sunday,-12.0,-5.0,-2.0,-7.0,1.4,-10.0,5.0
228,Quaglino’s Restaurant,This Week,Full Week,54.0,0.0,47.0,54.0,54.0,7.0,0.14893617021276595
988,Quaglino’s Restaurant,Next Week,Monday,11.0,10.0,16.0,1.0,0.1,-5.0,-0.3125
992,Quaglino’s Restaurant,Next Week,Tuesday,10.0,18.0,35.0,-8.0,-0.4444444444444444,-25.0,-0.7142857142857143
993,Quaglino’s Restaurant,Next Week,Wednesday,16.0,14.0,25.0,2.0,0.14285714285714285,-9.0,-0.36
991,Quaglino’s Restaurant,Next Week,Thursday,2.0,3.0,6.0,-1.0,-0.3333333333333333,-4.0,-0.6666666666666666
987,Quaglino’s Restaurant,Next Week,Friday,7.0,9.0,4.0,-2.0,-0.2222222222222222,3.0,0.75
989,Quaglino’s Restaurant,Next Week,Saturday,36.0,1.0,17.0,35.0,35.0,19.0,1.1176470588235294
990,Quaglino’s Restaurant,Next Week,Sunday,-7.0,17.0,6.0,-24.0,-1.411764705882353,-13.0,-2.1666666666666665
225,Quaglino’s Restaurant,Next Week,Full Week,75.0,72.0,109.0,3.0,0.041666666666666664,-34.0,-0.3119266055045872
1016,Quaglino’s Restaurant,Two Weeks,Monday,7.0,4.0,-7.0,3.0,0.75,14.0,-2.0
1020,Quaglino’s Restaurant,Two Weeks,Tuesday,0.0,6.0,3.0,-6.0,-1.0,-3.0,-1.0
1021,Quaglino’s Restaurant,Two Weeks,Wednesday,5.0,11.0,13.0,-6.0,-0.5454545454545454,-8.0,-0.6153846153846154
1019,Quaglino’s Restaurant,Two Weeks,Thursday,9.0,32.0,0.0,-23.0,-0.71875,9.0,9.0
1015,Quaglino’s Restaurant,Two Weeks,Friday,-5.0,14.0,13.0,-19.0,-1.3571428571428572,-18.0,-1.3846153846153846
1017,Quaglino’s Restaurant,Two Weeks,Saturday,9.0,-14.0,16.0,23.0,-1.6428571428571428,-7.0,-0.4375
1018,Quaglino’s Restaurant,Two Weeks,Sunday,20.0,16.0,2.0,4.0,0.25,18.0,9.0
230,Quaglino’s Restaurant,Two Weeks,Full Week,45.0,69.0,40.0,-24.0,-0.34782608695652173,5.0,0.125
1009,Quaglino’s Restaurant,Three Weeks,Monday,-6.0,7.0,10.0,-13.0,-1.8571428571428572,-16.0,-1.6
1013,Quaglino’s Restaurant,Three Weeks,Tuesday,4.0,7.0,4.0,-3.0,-0.42857142857142855,0.0,0.25
1014,Quaglino’s Restaurant,Three Weeks,Wednesday,-6.0,6.0,0.0,-12.0,-2.0,-6.0,-6.0
1012,Quaglino’s Restaurant,Three Weeks,Thursday,-12.0,6.0,6.0,-18.0,-3.0,-18.0,-3.0
1008,Quaglino’s Restaurant,Three Weeks,Friday,-7.0,-2.0,4.0,-5.0,2.5,-11.0,-2.75
1010,Quaglino’s Restaurant,Three Weeks,Saturday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
1011,Quaglino’s Restaurant,Three Weeks,Sunday,0.0,5.0,0.0,-5.0,-1.0,0.0,1.0
229,Quaglino’s Restaurant,Three Weeks,Full Week,-27.0,31.0,24.0,-58.0,-1.8709677419354838,-51.0,-2.125
982,Quaglino’s Restaurant,Four Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
986,Quaglino’s Restaurant,Four Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1420,Quaglino’s Restaurant,Four Weeks,Wednesday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
985,Quaglino’s Restaurant,Four Weeks,Thursday,0.0,24.0,0.0,-24.0,-1.0,0.0,1.0
981,Quaglino’s Restaurant,Four Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
983,Quaglino’s Restaurant,Four Weeks,Saturday,2.0,0.0,5.0,2.0,2.0,-3.0,-0.6
984,Quaglino’s Restaurant,Four Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
224,Quaglino’s Restaurant,Four Weeks,Full Week,2.0,26.0,5.0,-24.0,-0.9230769230769231,-3.0,-0.6
1419,Quaglino’s Restaurant,Five Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
980,Quaglino’s Restaurant,Five Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
979,Quaglino’s Restaurant,Five Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
976,Quaglino’s Restaurant,Five Weeks,Friday,2.0,0.0,0.0,2.0,2.0,2.0,2.0
977,Quaglino’s Restaurant,Five Weeks,Saturday,0.0,2.0,2.0,-2.0,-1.0,-2.0,-1.0
978,Quaglino’s Restaurant,Five Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
223,Quaglino’s Restaurant,Five Weeks,Full Week,2.0,2.0,2.0,0.0,0.5,0.0,0.5
999,Quaglino’s Restaurant,Six Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1423,Quaglino’s Restaurant,Six Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2010,Quaglino’s Restaurant,Six Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1422,Quaglino’s Restaurant,Six Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
998,Quaglino’s Restaurant,Six Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1000,Quaglino’s Restaurant,Six Weeks,Saturday,0.0,0.0,7.0,0.0,1.0,-7.0,-1.0
1001,Quaglino’s Restaurant,Six Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
227,Quaglino’s Restaurant,Six Weeks,Full Week,0.0,0.0,7.0,0.0,1.0,-7.0,-1.0
1421,Quaglino’s Restaurant,Seven Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2008,Quaglino’s Restaurant,Seven Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2009,Quaglino’s Restaurant,Seven Weeks,Wednesday,0.0,0.0,31.0,0.0,1.0,-31.0,-1.0
997,Quaglino’s Restaurant,Seven Weeks,Thursday,6.0,0.0,2.0,6.0,6.0,4.0,2.0
994,Quaglino’s Restaurant,Seven Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
995,Quaglino’s Restaurant,Seven Weeks,Saturday,0.0,0.0,12.0,0.0,1.0,-12.0,-1.0
996,Quaglino’s Restaurant,Seven Weeks,Sunday,0.0,6.0,0.0,-6.0,-1.0,0.0,1.0
226,Quaglino’s Restaurant,Seven Weeks,Full Week,6.0,6.0,45.0,0.0,0.16666666666666666,-39.0,-0.8666666666666667
974,Quaglino’s Restaurant,Eight Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
975,Quaglino’s Restaurant,Eight Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
973,Quaglino’s Restaurant,Eight Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
970,Quaglino’s Restaurant,Eight Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
971,Quaglino’s Restaurant,Eight Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
972,Quaglino’s Restaurant,Eight Weeks,Sunday,0.0,3.0,0.0,-3.0,-1.0,0.0,1.0
222,Quaglino’s Restaurant,Eight Weeks,Full Week,0.0,3.0,0.0,-3.0,-1.0,0.0,1.0
1033,Radici,This Week,Tuesday,11.0,0.0,17.0,11.0,11.0,-6.0,-0.35294117647058826
1034,Radici,This Week,Wednesday,4.0,2.0,2.0,2.0,1.0,2.0,1.0
1032,Radici,This Week,Thursday,4.0,10.0,0.0,-6.0,-0.6,4.0,4.0
1029,Radici,This Week,Friday,14.0,20.0,10.0,-6.0,-0.3,4.0,0.4
1030,Radici,This Week,Saturday,8.0,12.0,25.0,-4.0,-0.3333333333333333,-17.0,-0.68
1031,Radici,This Week,Sunday,5.0,3.0,10.0,2.0,0.6666666666666666,-5.0,-0.5
237,Radici,This Week,Full Week,46.0,47.0,64.0,-1.0,-0.02127659574468085,-18.0,-0.28125
2021,Radici,Next Week,Monday,0.0,0.0,4.0,0.0,1.0,-4.0,-1.0
1027,Radici,Next Week,Tuesday,6.0,0.0,0.0,6.0,6.0,6.0,6.0
1028,Radici,Next Week,Wednesday,-2.0,4.0,-9.0,-6.0,-1.5,7.0,-0.7777777777777778
1026,Radici,Next Week,Thursday,5.0,-12.0,15.0,17.0,-1.4166666666666667,-10.0,-0.6666666666666666
1024,Radici,Next Week,Friday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
1025,Radici,Next Week,Saturday,0.0,9.0,4.0,-9.0,-1.0,-4.0,-1.0
1426,Radici,Next Week,Sunday,0.0,6.0,0.0,-6.0,-1.0,0.0,1.0
234,Radici,Next Week,Full Week,9.0,9.0,14.0,0.0,0.1111111111111111,-5.0,-0.35714285714285715
2026,Radici,Two Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1039,Radici,Two Weeks,Tuesday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
1040,Radici,Two Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1038,Radici,Two Weeks,Thursday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
1037,Radici,Two Weeks,Friday,0.0,5.0,0.0,-5.0,-1.0,0.0,1.0
1429,Radici,Two Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2027,Radici,Two Weeks,Sunday,0.0,0.0,5.0,0.0,1.0,-5.0,-1.0
239,Radici,Two Weeks,Full Week,0.0,7.0,7.0,-7.0,-1.0,-7.0,-1.0
2024,Radici,Three Weeks,Monday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
2025,Radici,Three Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1428,Radici,Three Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1036,Radici,Three Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1427,Radici,Three Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1035,Radici,Three Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
238,Radici,Three Weeks,Full Week,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
1425,Radici,Four Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2019,Radici,Four Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1424,Radici,Four Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020,Radici,Four Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
233,Radici,Four Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2018,Radici,Five Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
232,Radici,Five Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2023,Radici,Six Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
236,Radici,Six Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2022,Radici,Seven Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
235,Radici,Seven Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2016,Radici,Eight Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2017,Radici,Eight Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
231,Radici,Eight Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1064,Sartoria,This Week,Tuesday,2.0,0.0,17.0,2.0,2.0,-15.0,-0.8823529411764706
1065,Sartoria,This Week,Wednesday,11.0,9.0,7.0,2.0,0.2222222222222222,4.0,0.5714285714285714
1063,Sartoria,This Week,Thursday,3.0,11.0,0.0,-8.0,-0.7272727272727273,3.0,3.0
1061,Sartoria,This Week,Friday,17.0,10.0,28.0,7.0,0.7,-11.0,-0.39285714285714285
1062,Sartoria,This Week,Saturday,15.0,11.0,8.0,4.0,0.36363636363636365,7.0,0.875
246,Sartoria,This Week,Full Week,48.0,41.0,60.0,7.0,0.17073170731707318,-12.0,-0.2
1052,Sartoria,Next Week,Monday,0.0,0.0,6.0,0.0,1.0,-6.0,-1.0
1055,Sartoria,Next Week,Tuesday,9.0,8.0,11.0,1.0,0.125,-2.0,-0.18181818181818182
1056,Sartoria,Next Week,Wednesday,8.0,4.0,5.0,4.0,1.0,3.0,0.6
1054,Sartoria,Next Week,Thursday,-3.0,-4.0,0.0,1.0,-0.25,-3.0,-3.0
1051,Sartoria,Next Week,Friday,6.0,4.0,0.0,2.0,0.5,6.0,6.0
1053,Sartoria,Next Week,Saturday,6.0,0.0,11.0,6.0,6.0,-5.0,-0.45454545454545453
243,Sartoria,Next Week,Full Week,26.0,12.0,33.0,14.0,1.1666666666666667,-7.0,-0.21212121212121213
1072,Sartoria,Two Weeks,Monday,0.0,8.0,4.0,-8.0,-1.0,-4.0,-1.0
1074,Sartoria,Two Weeks,Tuesday,2.0,0.0,2.0,2.0,2.0,0.0,0.5
1437,Sartoria,Two Weeks,Wednesday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
1073,Sartoria,Two Weeks,Thursday,2.0,-6.0,0.0,8.0,-1.3333333333333333,2.0,2.0
1071,Sartoria,Two Weeks,Friday,0.0,-2.0,0.0,2.0,-1.0,0.0,1.0
1436,Sartoria,Two Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
248,Sartoria,Two Weeks,Full Week,4.0,2.0,6.0,2.0,1.0,-2.0,-0.3333333333333333
1066,Sartoria,Three Weeks,Monday,0.0,0.0,5.0,0.0,1.0,-5.0,-1.0
1069,Sartoria,Three Weeks,Tuesday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
1070,Sartoria,Three Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1068,Sartoria,Three Weeks,Thursday,9.0,3.0,-5.0,6.0,2.0,14.0,-2.8
1435,Sartoria,Three Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1067,Sartoria,Three Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
247,Sartoria,Three Weeks,Full Week,9.0,3.0,2.0,6.0,2.0,7.0,3.5
1431,Sartoria,Four Weeks,Monday,0.0,0.0,12.0,0.0,1.0,-12.0,-1.0
1049,Sartoria,Four Weeks,Tuesday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
1050,Sartoria,Four Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1433,Sartoria,Four Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2035,Sartoria,Four Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1432,Sartoria,Four Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
242,Sartoria,Four Weeks,Full Week,0.0,0.0,14.0,0.0,1.0,-14.0,-1.0
1048,Sartoria,Five Weeks,Monday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
2034,Sartoria,Five Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1430,Sartoria,Five Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2033,Sartoria,Five Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2031,Sartoria,Five Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2032,Sartoria,Five Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
